DATE,VXVCLS,VXNCLS,VXDCLS
2008-07-22,22.06,27.09,19.62
2008-07-23,22.20,27.44,19.92
2008-07-24,23.76,27.83,21.89
2008-07-25,23.29,26.63,21.34
2008-07-28,23.99,27.74,22.72
2008-07-29,22.22,26.15,20.60
2008-07-30,21.44,25.54,19.91
2008-07-31,22.67,26.24,21.71
2008-08-01,22.75,25.97,21.22
2008-08-04,23.09,27.56,22.05
2008-08-05,21.50,25.65,20.01
2008-08-06,21.18,24.35,19.07
2008-08-07,21.86,24.75,20.02
2008-08-08,21.65,24.24,19.49
2008-08-11,21.44,24.19,19.20
2008-08-12,22.20,24.51,20.04
2008-08-13,22.54,24.57,20.79
2008-08-14,21.66,22.60,19.54
2008-08-15,21.38,22.52,18.83
2008-08-18,22.11,23.59,20.36
2008-08-19,22.42,24.21,20.77
2008-08-20,22.46,23.53,19.89
2008-08-21,22.08,23.15,19.23
2008-08-22,21.48,22.38,18.41
2008-08-25,22.81,24.28,20.50
2008-08-26,22.52,24.03,20.08
2008-08-27,21.94,23.34,19.44
2008-08-28,21.54,23.15,19.02
2008-08-29,22.52,24.02,20.12
2008-09-01,.,.,.
2008-09-02,23.11,26.15,21.63
2008-09-03,22.80,25.74,21.08
2008-09-04,24.35,27.56,23.49
2008-09-05,23.73,26.66,22.72
2008-09-08,23.15,27.42,22.33
2008-09-09,25.15,28.63,24.97
2008-09-10,24.54,27.76,23.87
2008-09-11,24.36,27.31,23.88
2008-09-12,25.02,28.21,24.89
2008-09-15,27.93,32.13,30.39
2008-09-16,26.88,31.00,29.29
2008-09-17,30.24,35.88,34.30
2008-09-18,28.58,32.82,29.74
2008-09-19,28.04,34.26,30.36
2008-09-22,29.73,35.46,32.16
2008-09-23,31.26,36.52,33.77
2008-09-24,30.56,36.40,33.34
2008-09-25,29.10,34.86,31.18
2008-09-26,29.74,36.85,32.90
2008-09-29,36.27,49.56,42.86
2008-09-30,33.03,42.58,36.61
2008-10-01,33.44,42.92,37.25
2008-10-02,36.49,49.53,42.48
2008-10-03,37.30,49.76,41.74
2008-10-06,39.13,55.36,46.32
2008-10-07,40.55,58.51,49.85
2008-10-08,42.22,63.27,51.27
2008-10-09,48.01,69.66,53.42
2008-10-10,50.91,71.58,59.27
2008-10-13,42.38,60.27,42.45
2008-10-14,42.99,62.77,53.07
2008-10-15,49.45,72.93,64.52
2008-10-16,48.74,72.39,58.37
2008-10-17,51.13,71.26,65.18
2008-10-20,43.62,59.65,50.63
2008-10-21,43.79,60.07,51.09
2008-10-22,49.83,70.92,65.25
2008-10-23,49.76,69.84,63.25
2008-10-24,55.30,78.82,72.52
2008-10-27,62.84,79.16,71.16
2008-10-28,54.38,66.20,60.58
2008-10-29,57.82,69.13,62.95
2008-10-30,53.75,63.19,58.64
2008-10-31,53.57,60.30,55.83
2008-11-03,51.20,56.22,51.07
2008-11-04,46.26,51.25,46.42
2008-11-05,49.72,55.43,49.68
2008-11-06,56.14,62.70,58.78
2008-11-07,52.61,55.14,51.85
2008-11-10,54.05,58.44,54.59
2008-11-11,55.63,60.83,56.99
2008-11-12,59.10,64.64,60.74
2008-11-13,54.10,58.03,53.92
2008-11-14,59.29,66.05,61.32
2008-11-17,62.51,68.60,65.47
2008-11-18,61.39,68.31,62.86
2008-11-19,66.49,74.66,68.71
2008-11-20,69.24,80.64,74.60
2008-11-21,64.35,71.20,65.35
2008-11-24,59.50,62.92,58.94
2008-11-25,57.99,59.71,56.00
2008-11-26,53.73,55.26,50.92
2008-11-27,.,.,.
2008-11-28,54.18,56.05,51.84
2008-12-01,62.39,66.35,62.40
2008-12-02,59.65,62.48,58.59
2008-12-03,58.50,61.74,56.05
2008-12-04,61.29,62.59,58.91
2008-12-05,58.06,58.96,54.41
2008-12-08,56.60,57.17,52.95
2008-12-09,57.77,56.59,52.85
2008-12-10,56.16,53.82,50.78
2008-12-11,56.09,52.06,49.61
2008-12-12,55.14,51.91,49.03
2008-12-15,56.41,54.71,51.89
2008-12-16,52.91,50.22,47.29
2008-12-17,51.57,48.04,45.61
2008-12-18,49.80,46.03,42.22
2008-12-19,43.40,43.50,40.53
2008-12-22,43.71,41.91,39.28
2008-12-23,44.48,43.29,41.03
2008-12-24,43.93,43.40,40.54
2008-12-25,.,.,.
2008-12-26,46.11,43.15,40.00
2008-12-29,46.54,43.69,40.06
2008-12-30,44.41,41.67,37.85
2008-12-31,43.18,40.79,36.31
2009-01-01,.,.,.
2009-01-02,40.56,39.11,34.53
2009-01-05,40.82,39.07,35.83
2009-01-06,40.31,39.71,35.40
2009-01-07,43.81,43.52,39.34
2009-01-08,43.17,43.23,38.71
2009-01-09,44.88,43.84,39.06
2009-01-12,47.35,44.46,41.64
2009-01-13,47.14,43.11,39.84
2009-01-14,50.68,47.80,44.28
2009-01-15,51.71,48.33,44.95
2009-01-16,48.95,44.19,41.57
2009-01-19,.,.,.
2009-01-20,54.87,54.45,50.19
2009-01-21,49.96,47.35,41.10
2009-01-22,50.13,45.83,41.55
2009-01-23,49.36,46.60,41.65
2009-01-26,47.47,45.00,40.17
2009-01-27,45.18,43.10,37.98
2009-01-28,42.20,39.17,34.79
2009-01-29,43.53,42.58,37.79
2009-01-30,44.60,44.93,39.58
2009-02-02,43.91,46.47,40.14
2009-02-03,42.24,42.88,37.64
2009-02-04,42.13,42.82,37.99
2009-02-05,42.60,43.30,38.14
2009-02-06,43.38,41.95,37.56
2009-02-09,43.43,43.51,38.03
2009-02-10,46.06,45.86,41.27
2009-02-11,45.07,44.58,39.26
2009-02-12,42.66,41.99,37.13
2009-02-13,42.47,43.11,38.15
2009-02-16,.,.,.
2009-02-17,46.00,47.50,43.35
2009-02-18,46.97,46.68,42.72
2009-02-19,45.63,45.20,41.72
2009-02-20,47.03,47.18,43.62
2009-02-23,50.43,50.06,47.02
2009-02-24,45.11,44.05,40.61
2009-02-25,44.40,43.95,40.20
2009-02-26,44.18,43.87,40.42
2009-02-27,45.21,45.28,41.45
2009-03-02,48.67,50.92,46.82
2009-03-03,48.51,49.36,45.76
2009-03-04,44.72,45.66,42.16
2009-03-05,46.70,48.08,45.40
2009-03-06,46.48,47.99,43.85
2009-03-09,46.53,48.76,45.00
2009-03-10,42.41,43.83,39.40
2009-03-11,42.50,42.81,39.19
2009-03-12,40.70,40.77,36.67
2009-03-13,41.83,41.25,37.80
2009-03-16,42.24,43.54,39.09
2009-03-17,39.98,40.36,36.37
2009-03-18,39.90,39.80,36.50
2009-03-19,43.15,42.46,39.05
2009-03-20,46.28,44.66,41.43
2009-03-23,42.33,42.01,38.09
2009-03-24,43.64,42.17,38.95
2009-03-25,41.90,41.35,37.45
2009-03-26,40.68,40.58,36.06
2009-03-27,42.09,41.45,36.80
2009-03-30,44.99,44.87,40.65
2009-03-31,44.59,44.20,39.90
2009-04-01,43.03,42.48,37.62
2009-04-02,42.24,42.29,37.83
2009-04-03,41.07,40.60,36.18
2009-04-06,41.17,41.56,36.77
2009-04-07,41.67,41.07,36.62
2009-04-08,40.20,40.50,35.30
2009-04-09,38.53,38.23,33.32
2009-04-10,.,.,.
2009-04-13,38.55,39.34,34.28
2009-04-14,38.69,39.43,34.32
2009-04-15,37.97,38.31,33.19
2009-04-16,36.96,36.80,32.17
2009-04-17,36.59,35.29,31.09
2009-04-20,39.41,39.71,35.55
2009-04-21,37.78,38.44,33.72
2009-04-22,38.50,39.24,34.85
2009-04-23,37.98,37.95,33.59
2009-04-24,37.81,36.80,33.13
2009-04-27,38.63,38.79,34.32
2009-04-28,38.40,38.53,34.28
2009-04-29,36.49,36.96,32.58
2009-04-30,36.73,36.64,32.72
2009-05-01,35.84,35.05,31.58
2009-05-04,34.80,35.05,30.97
2009-05-05,34.18,33.42,30.30
2009-05-06,33.36,33.28,29.26
2009-05-07,34.04,34.47,30.19
2009-05-08,32.82,33.67,28.65
2009-05-11,33.39,34.29,28.98
2009-05-12,32.77,33.09,27.84
2009-05-13,33.83,34.98,29.44
2009-05-14,32.25,32.64,28.01
2009-05-15,33.22,33.14,28.80
2009-05-18,31.23,30.22,26.29
2009-05-19,30.42,29.56,25.28
2009-05-20,30.74,29.90,25.71
2009-05-21,32.39,31.20,27.68
2009-05-22,33.04,31.87,29.09
2009-05-25,.,.,.
2009-05-26,31.53,31.23,27.29
2009-05-27,32.47,32.16,28.71
2009-05-28,32.05,31.52,28.15
2009-05-29,30.43,29.44,25.33
2009-06-01,30.60,30.72,26.93
2009-06-02,30.58,30.61,26.63
2009-06-03,32.19,31.45,27.34
2009-06-04,31.58,31.06,26.92
2009-06-05,31.60,30.71,26.57
2009-06-08,31.77,31.18,26.54
2009-06-09,30.67,29.69,25.29
2009-06-10,30.61,29.77,25.29
2009-06-11,29.93,29.73,25.39
2009-06-12,29.50,29.21,25.13
2009-06-15,31.34,32.54,27.95
2009-06-16,32.79,32.32,28.91
2009-06-17,32.89,31.47,28.06
2009-06-18,31.51,30.03,26.83
2009-06-19,30.64,28.30,24.99
2009-06-22,33.01,31.41,28.25
2009-06-23,32.42,30.69,27.59
2009-06-24,31.07,29.03,26.24
2009-06-25,29.41,27.25,23.92
2009-06-26,29.28,26.53,23.60
2009-06-29,28.20,26.47,22.69
2009-06-30,28.76,26.69,23.47
2009-07-01,28.96,26.86,23.55
2009-07-02,30.53,28.07,25.09
2009-07-03,.,.,.
2009-07-06,30.79,29.25,25.75
2009-07-07,32.09,31.20,27.48
2009-07-08,32.42,31.07,27.94
2009-07-09,31.67,30.00,26.69
2009-07-10,31.71,29.33,26.01
2009-07-13,30.10,26.61,23.59
2009-07-14,29.58,26.03,23.07
2009-07-15,29.11,25.28,23.14
2009-07-16,28.61,24.80,22.00
2009-07-17,28.65,24.28,21.33
2009-07-20,27.59,24.79,21.19
2009-07-21,27.44,24.68,20.64
2009-07-22,27.22,24.99,20.72
2009-07-23,26.96,25.87,21.02
2009-07-24,26.37,24.67,20.46
2009-07-27,26.99,25.65,21.77
2009-07-28,27.96,25.35,22.26
2009-07-29,28.42,26.22,22.71
2009-07-30,28.19,26.63,22.61
2009-07-31,28.40,26.16,22.99
2009-08-03,27.71,26.28,22.87
2009-08-04,27.22,25.17,22.20
2009-08-05,27.17,25.50,22.06
2009-08-06,27.98,26.36,23.05
2009-08-07,27.11,25.02,22.26
2009-08-10,27.06,25.66,22.41
2009-08-11,28.10,26.11,23.32
2009-08-12,27.74,25.68,22.90
2009-08-13,27.28,25.09,22.16
2009-08-14,27.11,25.24,21.87
2009-08-17,29.93,27.59,25.20
2009-08-18,28.90,26.18,23.59
2009-08-19,28.48,26.21,23.39
2009-08-20,28.29,24.97,22.63
2009-08-21,27.77,24.69,22.46
2009-08-24,28.16,25.27,22.34
2009-08-25,28.16,25.13,22.24
2009-08-26,28.36,25.60,22.31
2009-08-27,28.41,25.01,21.93
2009-08-28,28.50,24.93,21.79
2009-08-31,29.17,27.17,23.14
2009-09-01,30.88,29.31,26.01
2009-09-02,31.04,29.38,25.78
2009-09-03,29.60,28.10,24.04
2009-09-04,28.48,25.85,22.50
2009-09-07,.,.,.
2009-09-08,28.21,26.43,23.01
2009-09-09,27.29,25.77,21.70
2009-09-10,26.51,24.83,21.15
2009-09-11,26.56,25.29,21.40
2009-09-14,26.41,24.93,21.08
2009-09-15,26.33,24.61,20.83
2009-09-16,25.87,24.02,21.26
2009-09-17,25.94,24.26,21.15
2009-09-18,26.54,24.69,21.22
2009-09-21,26.23,24.92,21.33
2009-09-22,25.69,24.08,20.75
2009-09-23,26.09,24.47,21.00
2009-09-24,27.13,25.90,22.13
2009-09-25,27.21,25.77,22.50
2009-09-28,26.27,26.21,22.07
2009-09-29,26.48,26.11,22.49
2009-09-30,26.66,26.50,22.79
2009-10-01,28.33,28.95,25.09
2009-10-02,28.80,29.02,25.14
2009-10-05,27.61,28.23,23.79
2009-10-06,26.73,26.87,22.65
2009-10-07,26.12,25.88,21.80
2009-10-08,25.74,25.68,21.42
2009-10-09,25.08,24.18,20.22
2009-10-12,25.17,23.78,19.92
2009-10-13,25.09,23.84,20.28
2009-10-14,24.58,23.51,20.04
2009-10-15,24.22,22.51,19.11
2009-10-16,24.40,22.22,18.57
2009-10-19,24.15,22.11,18.74
2009-10-20,23.72,21.62,17.96
2009-10-21,24.55,23.14,19.27
2009-10-22,23.35,21.58,18.01
2009-10-23,24.31,22.62,19.31
2009-10-26,25.37,24.52,21.45
2009-10-27,25.46,25.40,22.05
2009-10-28,27.42,28.27,24.79
2009-10-29,25.66,25.40,21.74
2009-10-30,29.07,29.81,26.82
2009-11-02,28.82,29.88,26.19
2009-11-03,28.87,28.88,25.21
2009-11-04,28.18,27.89,24.44
2009-11-05,26.61,25.84,22.28
2009-11-06,25.88,24.60,21.19
2009-11-09,24.41,23.55,20.22
2009-11-10,24.71,23.39,20.03
2009-11-11,24.97,23.06,20.02
2009-11-12,26.07,24.05,21.32
2009-11-13,25.60,22.92,20.44
2009-11-16,25.15,23.13,19.93
2009-11-17,25.04,22.14,19.51
2009-11-18,24.72,22.03,19.28
2009-11-19,25.11,23.30,19.89
2009-11-20,24.66,22.49,19.46
2009-11-23,24.11,22.03,18.51
2009-11-24,23.74,21.50,18.11
2009-11-25,23.66,21.32,17.98
2009-11-26,.,.,.
2009-11-27,26.15,25.41,21.81
2009-11-30,26.24,24.73,21.62
2009-12-01,24.94,23.28,19.55
2009-12-02,24.80,22.58,18.78
2009-12-03,25.51,24.00,19.99
2009-12-04,24.76,23.10,19.23
2009-12-07,25.30,23.69,19.67
2009-12-08,26.13,24.80,20.94
2009-12-09,25.80,23.28,20.18
2009-12-10,25.34,23.13,19.47
2009-12-11,25.12,22.38,18.70
2009-12-14,24.56,22.03,18.23
2009-12-15,24.73,22.46,18.80
2009-12-16,24.25,21.95,18.35
2009-12-17,24.78,22.84,19.77
2009-12-18,24.52,21.78,19.44
2009-12-21,23.53,20.82,18.73
2009-12-22,22.76,19.70,17.32
2009-12-23,22.68,19.67,17.48
2009-12-24,22.43,19.47,16.97
2009-12-25,.,.,.
2009-12-28,22.49,20.45,17.41
2009-12-29,22.63,20.43,17.59
2009-12-30,22.66,20.52,17.69
2009-12-31,23.89,21.65,18.97
2010-01-01,.,.,.
2010-01-04,22.77,21.20,18.20
2010-01-05,22.39,20.50,17.60
2010-01-06,21.80,20.21,17.33
2010-01-07,21.60,19.99,17.20
2010-01-08,21.00,18.92,16.59
2010-01-11,21.27,18.47,16.01
2010-01-12,21.79,19.29,16.20
2010-01-13,21.29,18.40,16.14
2010-01-14,20.71,18.20,15.59
2010-01-15,21.48,18.73,15.74
2010-01-18,.,.,.
2010-01-19,20.89,18.74,15.81
2010-01-20,21.40,20.01,16.39
2010-01-21,23.15,23.19,19.73
2010-01-22,26.29,28.37,24.20
2010-01-25,25.19,27.04,23.01
2010-01-26,25.17,25.47,21.87
2010-01-27,24.13,24.21,20.57
2010-01-28,24.67,24.91,21.24
2010-01-29,25.38,25.80,21.63
2010-02-01,23.64,24.33,19.98
2010-02-02,22.93,23.01,18.91
2010-02-03,23.00,22.34,18.78
2010-02-04,25.98,25.99,22.77
2010-02-05,26.00,25.96,22.95
2010-02-08,26.43,26.92,23.39
2010-02-09,26.04,25.58,22.63
2010-02-10,25.87,25.23,22.25
2010-02-11,24.57,23.43,20.84
2010-02-12,24.46,22.97,20.23
2010-02-15,.,.,.
2010-02-16,23.57,21.92,19.35
2010-02-17,23.29,21.40,18.96
2010-02-18,22.78,20.65,18.15
2010-02-19,22.31,20.81,17.91
2010-02-22,21.73,20.43,17.79
2010-02-23,22.62,21.55,19.09
2010-02-24,22.08,20.63,17.84
2010-02-25,22.07,20.52,17.81
2010-02-26,21.65,19.78,17.42
2010-03-01,21.44,19.59,17.07
2010-03-02,21.18,19.51,16.85
2010-03-03,20.97,19.35,16.86
2010-03-04,21.03,19.10,16.50
2010-03-05,20.23,17.92,15.52
2010-03-08,20.26,18.67,15.87
2010-03-09,20.16,18.76,15.96
2010-03-10,20.51,19.08,16.73
2010-03-11,20.70,19.09,16.22
2010-03-12,20.27,19.14,15.80
2010-03-15,20.72,19.05,16.09
2010-03-16,20.16,18.31,15.83
2010-03-17,19.72,17.56,15.50
2010-03-18,19.48,17.24,15.02
2010-03-19,19.95,17.87,15.29
2010-03-22,20.11,18.03,15.19
2010-03-23,19.68,17.43,14.68
2010-03-24,20.08,18.01,15.34
2010-03-25,20.58,18.82,16.42
2010-03-26,20.06,18.67,15.87
2010-03-29,19.85,18.60,15.98
2010-03-30,19.54,18.23,15.46
2010-03-31,19.92,18.32,15.64
2010-04-01,19.90,18.76,15.69
2010-04-02,.,.,.
2010-04-05,19.35,18.52,15.48
2010-04-06,18.84,17.83,14.92
2010-04-07,19.19,17.70,15.40
2010-04-08,19.08,17.29,15.12
2010-04-09,18.62,16.54,14.74
2010-04-12,18.96,16.37,14.37
2010-04-13,18.99,15.97,14.60
2010-04-14,18.77,16.02,14.25
2010-04-15,18.90,16.54,14.05
2010-04-16,20.23,17.78,16.12
2010-04-19,19.79,17.89,15.37
2010-04-20,18.99,16.43,13.99
2010-04-21,19.30,16.30,14.30
2010-04-22,19.59,16.83,14.55
2010-04-23,19.39,16.60,14.63
2010-04-26,19.86,17.81,15.43
2010-04-27,22.72,17.81,15.43
2010-04-28,22.31,20.51,18.48
2010-04-29,20.96,18.96,16.54
2010-04-30,23.67,22.06,19.65
2010-05-03,22.58,21.16,17.79
2010-05-04,25.07,26.09,21.17
2010-05-05,26.37,26.32,22.32
2010-05-06,26.37,31.25,27.35
2010-05-07,36.62,41.52,35.91
2010-05-10,28.98,30.36,25.93
2010-05-11,28.87,29.59,25.04
2010-05-12,26.65,27.00,22.42
2010-05-13,27.61,28.05,23.45
2010-05-14,30.80,31.55,27.67
2010-05-17,30.51,31.78,27.15
2010-05-18,32.81,35.48,29.67
2010-05-19,34.18,37.79,31.68
2010-05-20,40.83,46.63,40.72
2010-05-21,37.40,42.81,35.48
2010-05-24,36.91,39.84,33.91
2010-05-25,34.90,36.28,31.59
2010-05-26,33.95,36.32,31.20
2010-05-27,30.64,30.30,26.48
2010-05-28,32.00,31.61,28.67
2010-05-31,.,.,.
2010-06-01,34.02,36.23,31.97
2010-06-02,30.59,31.00,26.96
2010-06-03,30.24,29.38,26.51
2010-06-04,34.37,34.16,31.43
2010-06-07,35.30,37.29,33.17
2010-06-08,33.65,35.22,30.28
2010-06-09,33.80,34.82,29.94
2010-06-10,31.47,31.30,27.15
2010-06-11,30.95,28.80,25.43
2010-06-14,30.68,28.94,25.53
2010-06-15,28.45,26.37,22.94
2010-06-16,28.78,25.92,22.73
2010-06-17,28.21,25.15,22.21
2010-06-18,27.96,24.15,21.23
2010-06-21,27.54,25.57,21.93
2010-06-22,29.09,26.83,24.07
2010-06-23,29.26,26.57,23.87
2010-06-24,31.36,29.09,26.23
2010-06-25,30.70,28.58,25.37
2010-06-28,30.96,29.37,25.67
2010-06-29,34.38,35.02,30.56
2010-06-30,35.23,35.14,30.54
2010-07-01,34.49,34.56,29.37
2010-07-02,33.29,32.19,27.56
2010-07-05,.,.,.
2010-07-06,32.01,31.65,26.69
2010-07-07,29.72,28.06,23.83
2010-07-08,28.83,27.05,22.66
2010-07-09,28.17,25.99,21.87
2010-07-12,28.39,25.50,21.09
2010-07-13,28.32,25.37,21.30
2010-07-14,28.83,25.96,21.54
2010-07-15,29.23,26.57,21.85
2010-07-16,30.60,26.87,23.09
2010-07-19,30.08,27.25,22.73
2010-07-20,28.22,25.21,21.41
2010-07-21,29.08,26.70,23.43
2010-07-22,27.90,25.22,22.02
2010-07-23,26.99,24.16,20.75
2010-07-26,26.44,24.11,20.15
2010-07-27,26.37,24.33,20.28
2010-07-28,26.71,25.03,21.06
2010-07-29,27.12,25.18,21.31
2010-07-30,27.14,24.52,20.73
2010-08-02,25.40,23.48,19.48
2010-08-03,26.01,23.61,19.98
2010-08-04,25.96,23.22,19.86
2010-08-05,26.16,23.27,19.70
2010-08-06,26.12,22.84,19.23
2010-08-09,26.03,22.97,19.28
2010-08-10,26.31,23.56,19.60
2010-08-11,28.69,26.90,22.81
2010-08-12,29.25,27.63,23.59
2010-08-13,29.97,28.07,23.90
2010-08-16,29.80,27.08,23.34
2010-08-17,28.57,25.92,21.92
2010-08-18,28.58,25.98,22.02
2010-08-19,29.63,26.90,23.43
2010-08-20,29.54,25.76,22.64
2010-08-23,29.29,26.49,22.86
2010-08-24,30.31,28.47,24.61
2010-08-25,29.85,27.77,24.24
2010-08-26,30.37,28.88,24.48
2010-08-27,28.40,26.31,21.76
2010-08-30,30.01,27.89,24.32
2010-08-31,29.04,27.45,23.73
2010-09-01,27.29,24.93,21.47
2010-09-02,26.62,23.93,20.79
2010-09-03,25.31,21.95,18.89
2010-09-06,.,.,.
2010-09-07,26.77,23.99,21.10
2010-09-08,26.30,23.53,20.76
2010-09-09,26.10,23.29,20.54
2010-09-10,25.59,22.98,19.81
2010-09-13,24.75,22.32,19.08
2010-09-14,24.74,21.63,19.37
2010-09-15,24.93,22.15,19.76
2010-09-16,24.96,21.81,19.15
2010-09-17,25.12,22.26,19.02
2010-09-20,24.59,22.43,18.86
2010-09-21,24.94,23.26,19.52
2010-09-22,25.16,23.63,19.63
2010-09-23,26.16,24.26,20.62
2010-09-24,24.75,22.72,18.75
2010-09-27,25.20,23.64,19.83
2010-09-28,25.34,23.86,19.69
2010-09-29,25.91,24.48,20.15
2010-09-30,26.40,24.96,20.62
2010-10-01,25.70,23.98,19.72
2010-10-04,26.32,25.16,20.58
2010-10-05,25.08,23.43,19.18
2010-10-06,24.91,23.53,18.76
2010-10-07,24.89,23.06,18.80
2010-10-08,24.06,21.98,17.93
2010-10-11,23.98,20.40,16.53
2010-10-12,23.37,20.54,16.59
2010-10-13,22.98,20.47,16.30
2010-10-14,23.56,20.63,16.82
2010-10-15,23.20,20.44,16.89
2010-10-18,22.80,21.25,17.09
2010-10-19,23.59,21.91,18.18
2010-10-20,22.66,21.65,17.31
2010-10-21,22.22,21.18,16.50
2010-10-22,21.65,20.42,16.40
2010-10-25,21.91,21.48,17.30
2010-10-26,22.20,21.81,17.67
2010-10-27,22.60,21.57,18.21
2010-10-28,22.81,21.65,18.33
2010-10-29,22.95,22.24,18.51
2010-11-01,23.29,22.92,19.14
2010-11-02,23.02,22.88,19.11
2010-11-03,21.65,20.41,17.24
2010-11-04,20.57,19.54,16.16
2010-11-05,20.66,18.67,16.00
2010-11-08,20.73,18.70,16.09
2010-11-09,21.53,18.99,16.81
2010-11-10,21.28,19.46,16.35
2010-11-11,21.47,19.37,16.77
2010-11-12,22.93,22.55,18.24
2010-11-15,22.81,21.69,17.59
2010-11-16,24.08,23.73,20.05
2010-11-17,23.83,23.25,19.49
2010-11-18,22.43,20.26,16.67
2010-11-19,21.40,19.78,15.79
2010-11-22,21.33,19.73,16.23
2010-11-23,22.59,21.77,18.24
2010-11-24,21.81,20.85,17.17
2010-11-25,.,.,.
2010-11-26,21.81,20.84,18.20
2010-11-29,23.35,23.28,19.46
2010-11-30,25.19,25.39,20.99
2010-12-01,23.99,23.09,18.78
2010-12-02,21.99,21.42,17.26
2010-12-03,21.00,19.77,15.72
2010-12-06,21.04,19.91,15.86
2010-12-07,20.97,20.16,16.02
2010-12-08,20.38,19.70,15.77
2010-12-09,19.98,19.06,15.38
2010-12-10,19.84,18.77,15.52
2010-12-13,20.46,18.26,15.16
2010-12-14,20.39,18.40,15.30
2010-12-15,20.74,18.86,15.44
2010-12-16,20.82,18.25,15.15
2010-12-17,20.29,17.31,14.07
2010-12-20,20.10,17.18,14.73
2010-12-21,19.91,16.83,14.76
2010-12-22,19.57,16.57,13.88
2010-12-23,20.44,17.43,14.06
2010-12-24,.,.,.
2010-12-27,21.04,18.94,15.51
2010-12-28,21.18,18.89,15.47
2010-12-29,20.84,18.27,15.09
2010-12-30,21.01,18.66,15.29
2010-12-31,20.90,19.48,15.61
2011-01-03,20.62,19.07,15.63
2011-01-04,20.61,18.90,15.18
2011-01-05,20.05,18.35,14.58
2011-01-06,20.35,18.41,15.06
2011-01-07,20.29,18.72,14.96
2011-01-10,20.48,18.67,15.34
2011-01-11,20.14,18.07,14.52
2011-01-12,19.23,17.42,13.98
2011-01-13,19.20,17.45,13.95
2011-01-14,18.37,16.49,13.14
2011-01-17,.,.,.
2011-01-18,18.38,16.42,13.09
2011-01-19,19.64,18.43,14.60
2011-01-20,19.90,19.63,15.16
2011-01-21,19.97,20.17,15.05
2011-01-24,19.58,18.83,14.62
2011-01-25,19.34,18.84,14.62
2011-01-26,18.82,17.93,14.17
2011-01-27,18.48,17.83,14.00
2011-01-28,20.59,21.66,17.05
2011-01-31,20.15,21.79,16.68
2011-02-01,18.97,19.96,15.37
2011-02-02,19.09,19.84,15.01
2011-02-03,18.92,19.09,14.44
2011-02-04,18.33,17.91,13.95
2011-02-07,18.26,18.22,14.11
2011-02-08,17.85,17.68,13.48
2011-02-09,17.86,17.72,13.80
2011-02-10,18.10,17.91,13.78
2011-02-11,17.86,17.18,13.56
2011-02-14,17.94,17.46,14.24
2011-02-15,18.27,17.98,14.56
2011-02-16,18.32,18.23,14.56
2011-02-17,18.63,18.22,14.58
2011-02-18,18.90,17.90,13.91
2011-02-21,.,.,.
2011-02-22,21.32,23.39,17.83
2011-02-23,22.47,24.37,18.60
2011-02-24,22.26,23.67,18.37
2011-02-25,20.57,20.64,16.71
2011-02-28,20.00,20.55,15.79
2011-03-01,21.90,22.82,17.96
2011-03-02,21.68,22.74,17.88
2011-03-03,20.44,20.10,16.07
2011-03-04,20.80,20.47,16.43
2011-03-07,21.85,23.22,18.18
2011-03-08,21.45,22.74,17.42
2011-03-09,21.82,23.43,17.75
2011-03-10,22.76,24.27,19.41
2011-03-11,21.87,22.49,17.96
2011-03-14,22.49,23.10,18.60
2011-03-15,24.03,26.79,21.26
2011-03-16,26.91,30.70,25.20
2011-03-17,25.44,28.41,22.76
2011-03-18,24.34,26.60,20.76
2011-03-21,21.95,23.82,17.71
2011-03-22,21.70,22.35,17.20
2011-03-23,20.93,21.96,16.33
2011-03-24,20.08,20.59,15.54
2011-03-25,20.03,20.78,15.28
2011-03-28,20.86,22.23,16.36
2011-03-29,19.97,21.34,15.79
2011-03-30,19.75,20.38,15.32
2011-03-31,19.84,19.74,15.30
2011-04-01,19.59,19.41,15.03
2011-04-04,19.39,20.05,15.27
2011-04-05,19.40,19.46,15.02
2011-04-06,19.38,19.32,14.67
2011-04-07,19.50,19.34,15.03
2011-04-08,20.05,19.76,15.53
2011-04-11,20.01,19.09,14.71
2011-04-12,20.33,19.39,15.65
2011-04-13,19.99,18.50,15.19
2011-04-14,19.96,17.70,14.47
2011-04-15,19.17,17.48,13.75
2011-04-18,19.92,18.47,15.23
2011-04-19,19.18,16.23,13.67
2011-04-20,18.48,16.49,13.14
2011-04-21,18.35,15.85,12.77
2011-04-22,.,.,.
2011-04-25,18.55,17.22,13.91
2011-04-26,18.27,17.78,14.09
2011-04-27,17.90,17.03,13.79
2011-04-28,17.52,16.20,12.84
2011-04-29,17.50,16.54,13.03
2011-05-02,18.39,18.13,14.53
2011-05-03,19.11,18.62,15.06
2011-05-04,19.44,18.59,15.72
2011-05-05,19.84,19.12,16.69
2011-05-06,19.91,19.26,17.08
2011-05-09,19.20,18.38,15.95
2011-05-10,18.37,17.10,14.65
2011-05-11,19.05,17.41,15.78
2011-05-12,18.44,16.99,14.97
2011-05-13,19.07,18.40,15.79
2011-05-16,19.87,19.50,16.34
2011-05-17,19.45,19.12,16.77
2011-05-18,18.53,17.65,15.33
2011-05-19,18.17,17.06,14.46
2011-05-20,19.05,18.16,16.26
2011-05-23,19.79,19.21,17.29
2011-05-24,19.17,19.40,17.01
2011-05-25,18.87,18.16,16.14
2011-05-26,18.19,17.26,15.22
